==4118== NVPROF is profiling process 4118, command: ./odd_even_mergesort_profiling.out
==4118== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4118== Profiling application: ./odd_even_mergesort_profiling.out
==4118== Profiling result:
==4118== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"gld_efficiency","Global Memory Load Efficiency",25.000000%,100.000000%,72.690583%
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"gst_efficiency","Global Memory Store Efficiency",12.500000%,100.000000%,58.909753%
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"l2_l1_read_hit_rate","L2 Hit Rate (L1 Reads)",100.000000%,100.000000%,100.000000%
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"warp_execution_efficiency","Warp Execution Efficiency",98.150161%,99.894244%,99.374365%
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_per_warp","Instructions per warp",51.531250,97.031250,82.347159
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"shared_load_transactions","Shared Load Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"shared_store_transactions","Shared Store Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"gld_transactions","Global Load Transactions",32,187,126
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"gst_transactions","Global Store Transactions",32,177,102
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (3)","Mid (5)","Low (3)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"cf_executed","Executed Control-Flow Instructions",80,128,112
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"ldst_executed","Executed Load/Store Instructions",64,128,107
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_executed","Instructions Executed",1649,3105,2635
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"issue_slots","Issue Slots",1503,3038,2482
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_fp_32","FP Instructions(Single)",1506,3066,2557
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_integer","Integer Instructions",26746,53158,44225
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_bit_convert","Bit-Convert Instructions",7530,15330,12786
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_control","Control-Flow Instructions",1526,2046,1876
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_compute_ld_st","Load/Store Instructions",1700,3002,2512
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",55,"inst_misc","Misc Instructions",6626,10230,9054
