==4110== NVPROF is profiling process 4110, command: ./odd_even_mergesort_profiling.out
==4110== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==4110== Profiling application: ./odd_even_mergesort_profiling.out
==4110== Profiling result:
==4110== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_per_warp","Instructions per warp",51.562500,97.062500,81.390278
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"shared_load_transactions","Shared Load Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"shared_store_transactions","Shared Store Transactions",0,0,0
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"gld_transactions","Global Load Transactions",16,93,65
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"gst_transactions","Global Store Transactions",16,88,55
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"l1_shared_utilization","L1/Shared Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"l2_utilization","L2 Cache Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"dram_utilization","Device Memory Utilization","Low (1)","Low (1)","Low (1)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"alu_fu_utilization","Arithmetic Function Unit Utilization","Low (2)","Low (3)","Low (2)"
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"cf_executed","Executed Control-Flow Instructions",40,64,55
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"ldst_executed","Executed Load/Store Instructions",32,64,52
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_executed","Instructions Executed",825,1553,1302
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"issue_slots","Issue Slots",765,1493,1237
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_fp_32","FP Instructions(Single)",741,1530,1251
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_integer","Integer Instructions",13217,26534,21709
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_bit_convert","Bit-Convert Instructions",3705,7650,6259
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_control","Control-Flow Instructions",759,1022,929
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_compute_ld_st","Load/Store Instructions",830,1472,1254
"Tesla K40m (0)","oddEvenSortEven(int*, int, int, int, int, int)",45,"inst_misc","Misc Instructions",3301,5110,4471
